CURRENTDAY	Irradiation	Tmin	Tmax	VapourPressure	WindSpeed	Precipitation
01.01.1973	9380.0	-4.766	1.352	0.331	4.3	0.0
02.01.1973	9630.0	-7.032	0.964	0.277	1.5	0.0
03.01.1973	1290.0	-4.823	6.276	0.399	3.7	14.9137220161037
04.01.1973	4480.0	-3.863	8.096	0.572	5.4	3.51611179809197
05.01.1973	6530.0	-10.714	-4.465	0.211	3.0	0.0
06.01.1973	7080.0	-11.155	-5.74	0.185	2.8	0.0
07.01.1973	5550.0	-9.237	-4.421	0.169	2.5	0.0
08.01.1973	7530.0	-6.848	-2.823	0.195	3.2	0.0
09.01.1973	10120.0	-11.774	-5.419	0.191	2.6	0.0
10.01.1973	7600.0	-13.912	-6.065	0.128	2.8	0.0
11.01.1973	9490.0	-9.908	-5.529	0.173	3.4	0.0
12.01.1973	10320.0	-12.177	-1.379	0.151	2.1	0.0
13.01.1973	10060.0	-5.856	3.926	0.188	3.7	0.0
14.01.1973	7740.0	-3.02	5.618	0.351	4.0	0.0
15.01.1973	4390.0	-0.077	3.472	0.59	2.1	1.24239623539779
16.01.1973	10160.0	-0.355	9.647	0.593	3.3	0.0
17.01.1973	5770.0	4.116	13.05	0.729	4.7	0.0
18.01.1973	5630.0	7.362	14.068	0.904	4.9	0.0
19.01.1973	3910.0	0.103	12.005	0.824	4.2	2.88033735728277
20.01.1973	8320.0	-3.804	2.579	0.425	1.8	0.0
21.01.1973	2720.0	-3.831	3.665	0.399	4.4	9.12553880260702
22.01.1973	4050.0	2.953	7.421	0.835	4.9	5.90677717826793
23.01.1973	3250.0	-1.434	2.087	0.526	5.1	1.66867180723784
24.01.1973	11310.0	-4.843	5.075	0.304	2.6	0.0
25.01.1973	11310.0	-2.62	11.407	0.539	2.8	0.0
26.01.1973	4780.0	-2.414	9.843	0.667	1.1	0.0
27.01.1973	7340.0	0.606	9.783	0.807	0.4	0.0
28.01.1973	2280.0	-3.595	6.294	0.715	2.0	9.24240350718719
29.01.1973	10580.0	-6.856	-2.485	0.27	4.6	0.0
30.01.1973	12310.0	-8.761	1.046	0.265	2.7	0.0
31.01.1973	6050.0	-4.024	5.335	0.416	3.3	0.0
01.02.1973	2320.0	4.523	9.933	0.818	5.1	6.6893982072429
02.02.1973	2620.0	4.368	10.665	0.991	3.5	7.82880726592339
03.02.1973	12660.0	-2.045	6.205	0.554	4.2	1.20686306036077
04.02.1973	12190.0	-0.638	11.615	0.556	3.5	0.0
05.02.1973	10980.0	0.745	11.917	0.701	1.8	0.0
06.02.1973	5810.0	2.241	8.008	0.704	1.4	0.0
07.02.1973	3400.0	-1.051	4.189	0.585	1.1	1.85925960539635
08.02.1973	10860.0	-7.974	-0.065	0.324	4.6	2.00664778014925
09.02.1973	14500.0	-12.282	-3.103	0.185	2.0	0.0
10.02.1973	9840.0	-10.671	-1.417	0.22	1.6	0.0
11.02.1973	14110.0	-9.681	0.248	0.219	2.5	0.0
12.02.1973	14650.0	-7.637	5.197	0.227	3.0	0.0
13.02.1973	4140.0	-3.179	3.646	0.366	3.1	1.21109783646034
14.02.1973	1640.0	0.926	3.353	0.688	1.9	2.42597601379657
15.02.1973	7330.0	-6.392	2.192	0.521	3.5	3.82308377243135
16.02.1973	9800.0	-13.221	-7.288	0.191	4.7	0.0
17.02.1973	15650.0	-13.652	-3.67	0.148	0.7	0.0
18.02.1973	12600.0	-6.636	2.384	0.202	2.2	0.0
19.02.1973	12150.0	-2.564	6.309	0.372	2.9	0.0
20.02.1973	9240.0	0.276	3.533	0.493	3.0	1.72289499003497
21.02.1973	12270.0	-2.97	0.646	0.416	3.6	0.0
22.02.1973	12840.0	-7.512	6.463	0.273	2.8	0.0
23.02.1973	10790.0	-2.756	4.259	0.469	3.0	0.0
24.02.1973	16180.0	-4.725	8.862	0.439	0.9	0.0
25.02.1973	12450.0	0.178	12.767	0.531	2.4	0.0
26.02.1973	3580.0	-1.451	8.569	0.602	2.3	0.0
27.02.1973	14160.0	-3.242	4.819	0.395	2.5	0.0
28.02.1973	16510.0	-5.046	8.972	0.48	1.1	0.0
01.03.1973	12950.0	0.875	12.579	0.654	3.4	0.0
02.03.1973	7460.0	5.294	13.161	0.889	2.9	1.20046722742018
03.03.1973	4030.0000000000005	8.642	13.538	1.143	1.6	3.2909155543166
04.03.1973	4230.0	7.259	12.336	1.133	1.6	0.0
05.03.1973	7910.0	7.741	14.825	1.165	2.0	13.1201177834441
06.03.1973	14700.0	4.752	20.903	1.133	2.6	0.0
07.03.1973	14690.0	11.296	18.849	1.303	3.8	15.3624117373852
08.03.1973	18350.0	3.324	16.485	0.816	0.9	0.0
09.03.1973	3510.0	3.579	11.897	0.824	3.2	11.729071321497
10.03.1973	6140.0	7.969	19.588	1.311	2.7	4.86386936546523
11.03.1973	7480.0	13.725	18.52	1.464	6.3	34.9966919753797
12.03.1973	9590.0	6.656	12.846	0.778	5.0	0.0
13.03.1973	14090.0	3.805	16.661	0.834	1.8	0.0
14.03.1973	11000.0	13.81	20.689	1.411	4.8	4.64763045300742
15.03.1973	18340.0	13.643	18.506	1.278	5.7	0.0
16.03.1973	8580.0	6.267	13.799	0.972	1.8	3.18884253499618
17.03.1973	10420.0	-1.427	6.9	0.604	6.3	23.4969324103531
18.03.1973	21930.0	-6.107	2.425	0.388	5.5	0.0
19.03.1973	20320.0	-8.236	6.278	0.414	1.6	0.0
20.03.1973	17450.0	-1.083	6.728	0.538	3.5	0.0
21.03.1973	21490.0	-4.454	6.439	0.429	3.9	0.0
22.03.1973	21660.0	-5.045	9.236	0.47	1.6	0.0
23.03.1973	19410.0	-2.113	11.184	0.508	2.5	0.0
24.03.1973	18440.0	2.313	16.46	0.61	3.3	0.0
25.03.1973	3240.0	6.918	13.371	0.86	3.8	21.0655510424544
26.03.1973	14140.0	6.223	15.538	0.921	3.5	2.09468603122787
27.03.1973	22520.0	-0.375	14.637	0.634	2.7	0.0
28.03.1973	9790.0	4.033	14.382	0.807	2.3	2.21339464184211
29.03.1973	11230.0	7.609	15.963	1.228	2.9	18.8994139431884
30.03.1973	13490.0	6.842	14.38	1.1	1.4	0.0
31.03.1973	4930.0	7.745	14.848	1.116	3.8	10.1127508370382
01.04.1973	15250.0	7.481	15.034	1.117	2.7	6.45524210750636
02.04.1973	4990.0	6.115	11.042	0.876	4.4	2.78058648109436
03.04.1973	5680.0	4.726	8.917	0.775	2.8	0.0
04.04.1973	8770.0	1.863	7.847	0.728	3.0	3.18326624847032
05.04.1973	14270.0	1.278	11.719	0.615	3.5	0.0
06.04.1973	24100.0	5.113	17.964	0.678	4.3	0.0
07.04.1973	13950.0	5.984	16.552	0.871	1.9	0.0
08.04.1973	19900.0	3.717	14.015	0.809	3.1	2.07058297257845
09.04.1973	9550.0	4.85	12.317	0.757	3.4	14.4314944743087
10.04.1973	15390.0	-1.275	5.382	0.44	4.3	2.26813395414638
11.04.1973	21440.0	-4.272	7.936	0.363	3.6	0.0
12.04.1973	17500.0	1.043	7.908	0.551	1.2	7.72139728064758
13.04.1973	25680.0	-3.505	8.137	0.447	2.3	0.0
14.04.1973	25750.0	-1.866	13.136	0.469	1.5	0.0
15.04.1973	18400.0	5.174	20.271	0.719	3.6	0.0
16.04.1973	9210.0	13.818	18.95	1.277	6.1	12.8881424665401
17.04.1973	18280.0	-0.448	17.473	1.001	1.1	0.0
18.04.1973	10890.0	10.785	19.016	1.478	3.0	7.2380989789167
19.04.1973	10660.0	14.037	22.468	1.581	4.5	3.19434404366348
20.04.1973	12810.0	17.482	24.094	1.813	4.6	1.01900398726684
21.04.1973	8540.0	18.36	22.176	1.738	4.5	5.72903752316734
22.04.1973	13880.0	16.861	20.518	1.675	4.9	17.4008919342441
23.04.1973	18240.0	10.216	20.458	1.247	0.8	0.0
24.04.1973	25260.0	6.744	18.404	1.039	1.2	0.0
25.04.1973	20660.0	7.918	16.329	0.904	3.7	0.0
26.04.1973	20800.0	5.295	16.143	0.771	3.8	0.0
27.04.1973	19570.0	8.084	13.102	0.632	5.4	0.0
28.04.1973	26980.0	1.765	13.676	0.494	4.4	0.0
29.04.1973	22110.0	3.591	20.899	0.746	2.2	0.0
30.04.1973	16180.0	11.699	22.083	1.304	3.2	17.6184058188369
01.05.1973	10870.0	16.699	21.367	1.569	5.0	1.76697856023722
02.05.1973	15380.0	12.898	19.592	1.516	5.8	5.14261126511428
03.05.1973	19200.0	6.588	14.159	0.736	5.1	0.0
04.05.1973	28620.0	3.396	15.068	0.59	4.5	0.0
05.05.1973	27100.0	0.991	16.331	0.605	1.4	0.0
06.05.1973	8820.0	9.506	15.972	0.844	2.7	0.0
07.05.1973	3960.0	13.538	15.262	1.172	4.8	16.1721289157981
08.05.1973	17200.0	14.587	20.612	1.621	4.1	10.2849632963853
09.05.1973	23980.0	11.355	24.999	1.387	3.7	0.0
10.05.1973	22880.0	12.836	23.051	1.467	3.4	1.03484094148598
11.05.1973	25340.0	11.182	20.209	0.995	4.0	0.0
12.05.1973	21250.0	9.089	16.64	0.959	4.0	1.23039464599017
13.05.1973	12370.0	8.491	13.324	0.876	2.5	0.0
14.05.1973	22930.0	4.218	13.897	0.856	1.2	3.28758358955383
15.05.1973	28570.0	1.226	15.733	0.682	2.3	0.0
16.05.1973	18710.0	8.166	17.64	0.782	3.5	1.25724077224731
17.05.1973	23670.0	1.223	14.605	0.653	2.4	0.0
18.05.1973	18960.0	4.524	17.862	0.736	1.8	0.0
19.05.1973	17190.0	11.102	19.953	1.153	2.1	18.6312679086313
20.05.1973	23350.0	8.387	20.303	1.178	3.1	0.0
21.05.1973	23430.0	7.912	22.997	1.141	1.0	0.0
22.05.1973	17480.0	15.073	23.901	1.445	2.5	5.16894629254239
23.05.1973	11220.0	16.326	22.312	1.785	2.3	8.48837294535087
24.05.1973	25540.0	13.968	22.759	1.507	2.2	0.0
25.05.1973	24220.0	15.1	22.881	1.542	2.3	2.53923833366798
26.05.1973	26680.0	9.167	22.605	1.324	0.2	0.0
27.05.1973	7560.0	15.954	20.915	1.821	4.7	27.8267949814222
28.05.1973	12590.0	13.046	20.393	1.655	3.3	10.0405514236286
29.05.1973	12910.0	12.433	18.705	1.511	1.9	11.5102986314355
30.05.1973	11060.0	9.812	15.771	1.424	1.9	8.06005597104331
31.05.1973	27760.0	8.47	22.642	1.21	2.7	0.0
01.06.1973	26700.0	12.384	24.97	1.449	2.2	0.0
02.06.1973	27470.0	12.857	26.671	1.624	2.0	0.0
03.06.1973	22840.0	19.372	28.291	2.086	4.0	9.94794666758025
04.06.1973	17790.0	19.34	26.671	2.156	3.0	5.65312802791595
05.06.1973	11460.0	19.516	24.894	2.231	4.0	31.3466382856973
06.06.1973	21930.0	16.784	24.519	1.935	1.9	3.25796000487344
07.06.1973	29020.0	13.815	25.95	1.49	2.5	0.0
08.06.1973	29510.0	16.404	27.475	1.721	2.8	0.0
09.06.1973	26870.0	18.56	29.014	2.029	2.7	0.0
10.06.1973	29120.0	19.533	29.608	2.114	2.0	0.0
11.06.1973	26110.0	20.53	29.975	2.327	2.7	0.0
12.06.1973	25100.0	21.044	29.613	2.428	2.3	2.67900526512221
13.06.1973	28510.0	16.809	25.693	1.952	2.0	0.0
14.06.1973	30370.0	13.983	26.434	1.63	1.8	0.0
15.06.1973	14590.0	18.17	25.835	1.872	2.6	3.64332493614938
16.06.1973	24320.0	21.297	30.838	2.647	2.7	1.30009651184082
17.06.1973	16450.0	20.199	29.743	2.502	1.8	5.26900887484771
18.06.1973	29810.0	15.875	28.822	1.999	0.7	0.0
19.06.1973	15230.0	21.261	27.15	2.161	2.6	7.92632576110464
20.06.1973	27310.0	19.599	26.219	2.24	2.3	3.77636483290189
21.06.1973	25370.0	15.519	25.288	1.689	2.3	0.0
22.06.1973	22020.0	15.253	23.788	1.621	2.4	0.0
23.06.1973	26630.0	13.583	26.043	1.554	1.8	0.0
24.06.1973	25460.0	17.902	26.076	1.676	1.2	0.0
25.06.1973	26690.0	14.828	29.335	1.916	0.7	0.0
26.06.1973	14680.0	22.499	27.99	2.162	3.0	0.0
27.06.1973	16450.0	18.617	25.476	2.266	2.8	47.8429598173626
28.06.1973	17830.0	17.426	21.094	1.884	3.2	7.64535367488861
29.06.1973	22440.0	13.845	22.473	1.43	2.8	0.0
30.06.1973	23330.0	13.593	24.528	1.601	1.3	0.0
01.07.1973	24780.0	15.947	28.151	1.988	0.4	0.0
02.07.1973	24590.0	21.127	30.617	2.487	2.0	6.17792010319818
03.07.1973	19300.0	20.609	30.288	2.638	1.5	2.67574070539922
04.07.1973	15840.0	21.832	25.785	2.646	1.6	5.3584882305131
05.07.1973	25790.0	15.867	26.914	1.894	1.3	0.0
06.07.1973	28530.0	16.334	28.43	1.88	0.5	0.0
07.07.1973	27990.0	17.664	29.47	2.03	1.9	0.0
08.07.1973	28510.0	18.59	30.729	2.266	1.6	0.0
09.07.1973	26260.0	20.057	31.687	2.556	0.9	0.0
10.07.1973	24080.0	21.78	29.701	2.609	1.9	0.0
11.07.1973	29600.0	16.735	25.473	1.567	4.0	0.0
12.07.1973	28940.0	13.038	27.582	1.471	0.5	0.0
13.07.1973	28940.0	20.048	31.09	1.729	3.9	0.0
14.07.1973	23970.0	20.595	28.913	1.937	2.2	0.0
15.07.1973	21230.0	17.322	25.635	1.82	2.4	0.0
16.07.1973	27010.0	15.128	26.583	1.595	1.8	0.0
17.07.1973	26740.0	15.875	28.43	1.476	2.0	0.0
18.07.1973	20550.0	18.519	28.68	1.57	1.6	0.0
19.07.1973	21050.0	20.463	30.129	1.895	1.1	0.0
20.07.1973	11610.0	21.655	28.998	2.485	1.8	29.3702641658911
21.07.1973	5300.0	20.148	24.639	2.474	1.3	39.1833335161209
22.07.1973	10750.0	20.248	25.973	2.433	2.1	3.00194244755403
23.07.1973	17910.0	20.26	29.115	2.487	2.3	0.0
24.07.1973	20440.0	21.703	28.909	2.695	1.4	7.6354635659186
25.07.1973	21070.0	21.944	30.042	2.744	1.9	5.69952745951241
26.07.1973	21260.0	21.766	27.246	2.588	3.0	2.40428828692529
27.07.1973	26000.0	19.738	28.138	2.049	3.8	0.0
28.07.1973	20440.0	19.173	25.563	1.911	3.2	0.0
29.07.1973	24150.0	13.823	25.636	1.712	1.2	0.0
30.07.1973	18010.0	19.117	27.811	2.074	2.0	11.5275020444869
31.07.1973	13880.0	20.062	25.154	2.348	0.8	26.802010039205
01.08.1973	18690.0	16.958	22.288	2.036	3.2	0.0
02.08.1973	17470.0	15.227	22.913	1.708	3.0	1.04558765877982
03.08.1973	21130.0	15.016	23.624	1.698	2.3	1.07312086146294
04.08.1973	25900.0	15.784	26.015	1.669	0.9	0.0
05.08.1973	22250.0	17.435	26.761	1.819	1.0	0.0
06.08.1973	22780.0	17.61	27.529	1.877	1.9	0.0
07.08.1973	23160.0	17.943	28.375	1.909	2.6	0.0
08.08.1973	23210.0	22.256	30.475	2.264	3.2	0.0
09.08.1973	17130.0	23.077	28.877	2.52	3.2	15.4688745737026
10.08.1973	23060.0	20.727	27.033	2.424	2.1	2.23819540599379
11.08.1973	18100.0	19.3	28.587	2.226	2.0	21.8597888946306
12.08.1973	19480.0	20.29	26.998	2.46	1.1	1.3307213782241
13.08.1973	25850.0	16.001	26.835	2.183	0.7	0.0
14.08.1973	14630.0	19.008	25.19	2.234	1.0	11.7423133477814
15.08.1973	21480.0	17.506	25.755	1.953	2.1	0.0
16.08.1973	21330.0	16.663	25.923	1.856	1.1	0.0
17.08.1973	22690.0	15.887	27.209	1.89	0.9	0.0
18.08.1973	23230.0	18.467	28.01	2.061	0.3	0.0
19.08.1973	20500.0	19.565	28.84	2.255	1.0	0.0
20.08.1973	22780.0	21.743	26.85	2.24	2.7	4.8968292410656
21.08.1973	24150.0	15.079	23.105	1.416	4.1	0.0
22.08.1973	23710.0	13.787	21.991	1.398	2.4	0.0
23.08.1973	18560.0	13.009	24.007	1.386	2.0	0.0
24.08.1973	9830.0	17.448	24.372	1.8	2.8	11.8490546941707
25.08.1973	17160.0	19.929	29.332	2.147	2.4	0.0
26.08.1973	23190.0	21.817	32.088	2.474	2.5	0.0
27.08.1973	20210.0	23.386	32.244	2.53	2.4	0.0
28.08.1973	22290.0	22.353	31.236	2.541	1.6	0.0
29.08.1973	21110.0	20.143	31.038	2.456	0.9	0.0
30.08.1973	13570.0	21.983	28.734	2.549	1.5	16.3281798361936
31.08.1973	20930.0	21.594	30.073	2.49	2.1	0.0
01.09.1973	20180.0	22.149	29.985	2.438	2.8	0.0
02.09.1973	21020.0	21.368	30.512	2.167	2.1	0.0
03.09.1973	20250.0	21.106	30.196	2.095	2.0	0.0
04.09.1973	18720.0	20.651	29.419	2.109	1.4	0.0
05.09.1973	16170.000000000002	20.433	27.545	2.279	1.1	0.0
06.09.1973	19150.0	16.373	24.828	1.695	2.3	0.0
07.09.1973	22010.0	11.239	23.937	1.3	1.0	0.0
08.09.1973	6570.0	15.258	21.737	1.459	1.7	7.97364280816737
09.09.1973	6660.0	17.019	19.625	1.709	2.4	2.4333149194149
10.09.1973	21200.0	12.144	23.618	1.477	1.0	0.0
11.09.1973	18840.0	16.018	24.702	1.64	2.6	0.0
12.09.1973	19280.0	10.749	21.523	1.179	1.9	0.0
13.09.1973	17670.0	13.006	24.56	1.236	2.6	0.0
14.09.1973	18900.0	14.361	24.237	1.715	2.1	12.2903853654179
15.09.1973	20070.0	12.004	23.144	1.386	2.1	0.0
16.09.1973	5890.0	12.68	19.463	1.325	1.9	0.0
17.09.1973	8080.0	13.975	19.756	1.409	0.7	6.40651583660201
18.09.1973	13190.0	8.714	16.351	1.053	3.0	0.0
19.09.1973	17230.0	9.7	18.897	0.993	2.0	0.0
20.09.1973	11730.0	12.773	18.177	1.227	0.7	0.0
21.09.1973	12030.0	10.987	23.824	1.37	2.0	0.0
22.09.1973	6220.0	20.151	23.186	1.967	3.9	4.84086801310468
23.09.1973	15530.0	10.581	24.278	1.743	1.3	0.0
24.09.1973	15500.0	14.188	27.405	1.692	2.3	0.0
25.09.1973	13170.0	20.135	27.686	2.074	3.0	3.970108811302
26.09.1973	16810.0	19.684	28.003	2.024	3.1	7.1746587736925
27.09.1973	11080.0	18.823	27.003	1.92	2.3	0.0
28.09.1973	12420.0	19.593	27.345	2.284	1.6	5.12004792682319
29.09.1973	5140.0	20.529	22.819	2.312	0.9	17.4078475590704
30.09.1973	10800.0	16.316	23.687	1.721	2.3	0.0
01.10.1973	7010.0	15.657	22.776	1.814	2.3	4.69721821161784
02.10.1973	13250.0	15.576	21.474	1.831	2.5	8.4752610004557
03.10.1973	10160.0	12.249	23.759	1.736	1.8	1.0959804058075
04.10.1973	3370.0	17.517	21.658	2.028	2.4	4.15928959836265
05.10.1973	17520.0	9.216	18.351	1.259	2.6	0.0
06.10.1973	14010.0	8.353	19.353	1.049	1.9	0.0
07.10.1973	8090.0	13.792	23.261	1.44	1.8	1.05168819426993
08.10.1973	9600.0	16.345	23.691	1.947	1.7	0.0
09.10.1973	12140.0	16.436	24.936	1.928	2.0	0.0
10.10.1973	14460.0	16.367	26.312	1.834	2.6	0.0
11.10.1973	15740.0	16.921	26.104	1.637	3.1	0.0
12.10.1973	4600.0	18.326	21.905	1.669	3.8	3.33601236343384
13.10.1973	3280.0	17.46	19.188	1.75	3.8	18.6090302769344
14.10.1973	15830.0	8.579	21.458	1.161	2.8	0.0
15.10.1973	15110.0	13.835	22.998	1.224	3.3	0.0
16.10.1973	16400.0	8.357	16.784	0.75	4.1	0.0
17.10.1973	15690.0	3.857	13.695	0.564	2.7	0.0
18.10.1973	14680.0	9.593	15.031	0.737	3.0	0.0
19.10.1973	14710.0	5.097	21.68	0.88	1.9	0.0
20.10.1973	11080.0	8.125	19.213	1.095	2.1	0.0
21.10.1973	14880.0	4.98	16.874	0.925	1.9	0.0
22.10.1973	14700.0	4.517	19.009	0.962	1.5	0.0
23.10.1973	14430.0	5.225	21.149	1.06	1.1	0.0
24.10.1973	14080.0	10.655	23.105	1.083	3.0	0.0
25.10.1973	11340.0	14.823	20.171	1.147	3.5	0.0
26.10.1973	13550.0	7.809	17.978	1.145	2.1	0.0
27.10.1973	3480.0	7.644	14.525	1.114	1.3	9.46037614897932
28.10.1973	11540.0	5.25	12.656	0.898	2.9	0.0
29.10.1973	3370.0	2.599	11.019	0.776	3.4	2.7723741291652
30.10.1973	4090.0	8.847	12.238	0.995	4.6	2.27499902247885
31.10.1973	1900.0	7.08	11.097	1.004	2.3	14.7824765635391
01.11.1973	9200.0	5.203	11.414	0.674	4.6	0.0
02.11.1973	6940.0	6.921	15.287	0.888	2.2	0.0
03.11.1973	12230.0	2.939	10.116	0.724	2.4	0.0
04.11.1973	9810.0	0.199	8.87	0.613	1.8	0.0
05.11.1973	12820.0	0.019	6.263	0.542	3.2	0.0
06.11.1973	12270.0	-4.545	4.331	0.321	2.8	0.0
07.11.1973	9770.0	-2.354	8.099	0.416	0.7	0.0
08.11.1973	6000.0	2.8	6.782	0.553	2.2	0.0
09.11.1973	10300.0	-3.845	2.283	0.353	4.1	0.0
10.11.1973	11440.0	-4.955	2.787	0.327	1.8	0.0
11.11.1973	10780.0	-3.007	7.851	0.412	2.3	0.0
12.11.1973	6700.0	4.993	13.314	0.583	3.5	0.0
13.11.1973	9100.0	8.242	17.409	0.878	4.8	0.0
14.11.1973	3450.0	10.856	17.693	1.433	3.4	0.0
15.11.1973	5510.0	10.058	18.481	1.614	4.8	5.54846525187713
16.11.1973	9480.0	2.841	7.495	0.54	5.1	0.0
17.11.1973	10690.0	-0.662	9.822	0.481	1.5	0.0
18.11.1973	4590.0	5.324	13.44	0.727	3.5	1.28479599942466
19.11.1973	7850.0	6.121	12.439	1.043	0.5	0.0
20.11.1973	7800.0	5.998	16.617	1.0	3.7	0.0
21.11.1973	4140.0	9.428	16.638	1.126	5.3	14.6586835384319
22.11.1973	9480.0	5.002	16.643	0.78	3.5	0.0
23.11.1973	9090.0	6.609	14.555	1.104	1.1	0.0
24.11.1973	960.0	7.991	17.45	1.561	2.7	21.9191193579604
25.11.1973	3650.0	5.382	14.87	1.025	2.0	18.6336696147009
26.11.1973	4830.0	3.551	13.257	0.905	2.5	5.51331043243408
27.11.1973	5240.0	9.585	14.628	1.409	0.9	1.37280523767913
28.11.1973	5900.0	2.285	11.472	0.913	3.3	7.4964791535308
29.11.1973	9780.0	-1.678	6.455	0.433	3.6	0.0
30.11.1973	8850.0	3.872	12.441	0.624	3.5	0.0
01.12.1973	9480.0	-1.123	7.089	0.546	2.4	0.0
02.12.1973	9210.0	2.326	15.058	0.702	3.3	0.0
03.12.1973	7140.0	8.664	15.635	1.006	4.6	0.0
04.12.1973	2290.0	10.013	15.101	1.262	4.0	25.7466072477541
05.12.1973	2580.0	0.989	12.731	0.623	5.8	1.58509349711267
06.12.1973	4100.0	-2.574	0.557	0.373	4.8	0.0
07.12.1973	4780.0	-2.631	2.239	0.418	1.2	0.0
08.12.1973	7230.0	-1.032	3.669	0.472	1.3	0.0
09.12.1973	5000.0	-3.858	2.705	0.49	1.2	0.0
10.12.1973	4770.0	-6.148	1.063	0.324	4.6	0.0
11.12.1973	5750.0	-10.881	-1.662	0.226	1.9	0.0
12.12.1973	8410.0	-4.78	6.246	0.382	2.5	0.0
13.12.1973	1560.0	1.05	7.858	0.799	1.2	11.5499556064265
14.12.1973	8150.0	-4.25	1.102	0.409	2.8	0.0
15.12.1973	3700.0	-4.088	-1.374	0.404	2.5	4.09887730984337
16.12.1973	8109.999999999999	-8.282	-3.657	0.316	3.5	0.0
17.12.1973	9350.0	-13.401	-6.035	0.227	2.9	0.0
18.12.1973	3740.0	-11.563	-3.342	0.232	1.4	0.0
19.12.1973	2240.0	-5.071	-2.803	0.396	3.1	29.0518638066715
20.12.1973	8330.0	-7.211	-2.787	0.443	4.0	13.4433686732223
21.12.1973	7670.0	-15.68	-7.951	0.231	3.5	0.0
22.12.1973	7950.0	-20.973	-3.674	0.187	3.6	0.0
23.12.1973	8360.0	-9.61	-2.69	0.423	2.5	0.0
24.12.1973	4180.0	-5.045	3.731	0.606	4.8	1.38676515592806
25.12.1973	2920.0	3.521	7.211	0.894	5.2	7.78171234884439
26.12.1973	3440.0	-7.918	2.66	0.678	0.9	13.2877664141802
27.12.1973	4910.0	-0.842	0.769	0.619	3.4	7.51619040966034
28.12.1973	4240.0	-4.558	2.49	0.473	3.5	0.0
29.12.1973	5780.0	-6.246	2.392	0.563	2.2	1.28320162730233
30.12.1973	5620.0	-13.47	-6.057	0.268	1.2	1.84981822957297
31.12.1973	8220.0	-11.409	-6.781	0.334	2.9	6.48678839206696
01.01.1974	9490.0	-19.513	-9.2	0.196	3.0	1.78776681423187
02.01.1974	7730.0	-22.094	-10.415	0.141	1.3	0.0
03.01.1974	6310.0	-14.043	-6.627	0.264	1.5	0.0
04.01.1974	10250.0	-21.821	-6.941	0.228	1.7	0.0
05.01.1974	7520.0	-23.27	-7.815	0.206	0.3	0.0
06.01.1974	6550.0	-16.606	-6.459	0.268	1.0	0.0
07.01.1974	7450.0	-13.462	-8.014	0.279	3.2	0.0
08.01.1974	6640.0	-24.069	-5.181	0.193	1.3	2.09094285963829
09.01.1974	8440.0	-7.945	-1.497	0.43	1.1	6.5968424081575
10.01.1974	3770.0	-6.521	-3.181	0.428	2.7	7.87149667735321
11.01.1974	10230.0	-9.621	-3.36	0.426	2.4	1.79280638690216
12.01.1974	11250.0	-21.719	-9.483	0.173	3.7	0.0
13.01.1974	6280.0	-22.988	-5.371	0.158	1.7	0.0
14.01.1974	10160.0	-7.268	-0.145	0.427	3.7	0.0
15.01.1974	10030.0	-3.002	2.404	0.623	4.7	0.0
16.01.1974	10120.0	-1.665	4.31	0.665	4.8	0.0
17.01.1974	10220.0	-4.27	2.879	0.706	0.8	0.0
18.01.1974	2009.9999999999998	0.97	6.08	0.954	2.2	2.55482610407398
19.01.1974	3750.0	0.986	4.938	0.961	0.7	5.97630739201804
20.01.1974	1230.0	3.224	13.033	1.227	3.7	19.5013910530974
21.01.1974	4010.0	1.749	11.89	0.866	3.9	10.8286052941367
22.01.1974	2940.0	1.022	10.247	0.795	1.2	7.75429010390738
23.01.1974	6630.0	-0.142	10.079	0.7	3.3	3.17770540704032
24.01.1974	11080.0	-4.33	7.266	0.42	1.2	0.0
25.01.1974	11220.0	-1.964	9.43	0.438	2.0	0.0
26.01.1974	2890.0	-1.038	12.236	0.685	3.1	6.68408274646026
27.01.1974	5470.0	4.007	13.435	0.914	5.9	9.33856727078819
28.01.1974	2470.0	-1.755	2.419	0.64	1.3	7.64120717968808
29.01.1974	9920.0	-2.29	5.064	0.572	1.6	0.0
30.01.1974	12200.0	0.478	11.34	0.643	3.9	0.0
31.01.1974	11830.0	1.032	8.332	0.592	3.9	0.0
01.02.1974	7700.0	-4.114	5.906	0.316	1.5	0.0
02.02.1974	10310.0	-1.937	3.197	0.578	2.8	0.0
03.02.1974	8460.0	-2.5	1.601	0.418	1.7	0.0
04.02.1974	12270.0	-9.887	-2.148	0.227	3.7	0.0
05.02.1974	8119.999999999999	-5.875	3.11	0.272	2.8	2.96560898601683
06.02.1974	2700.0	-3.994	1.548	0.538	2.2	16.0699069498946
07.02.1974	9990.0	-10.051	-4.84	0.313	3.4	0.0
08.02.1974	13090.0	-13.757	-5.592	0.229	2.4	0.0
09.02.1974	12850.0	-15.061	-5.641	0.23	2.2	0.0
10.02.1974	6710.0	-16.673	0.592	0.318	3.4	1.18617483792605
11.02.1974	13730.0	-13.153	0.513	0.277	3.2	0.0
12.02.1974	14510.0	-1.382	11.177	0.461	4.1	0.0
13.02.1974	14230.0	0.089	11.632	0.742	2.8	0.0
14.02.1974	8430.0	-3.729	1.422	0.505	2.8	0.0
15.02.1974	14800.0	-8.222	2.478	0.305	2.7	0.0
