CURRENTDAY	Irradiation	Tmin	Tmax	VapourPressure	WindSpeed	Precipitation
01.01.1973	9321	-3.6	2.8	0.331	4.3	0.0
02.01.1973	9499	-5.7	1.4	0.277	1.5	0.0
03.01.1973	1826	-3.9	6.9	0.399	3.7	15.3
04.01.1973	4015	-1.9	9.1	0.572	5.4	2.8
05.01.1973	5916	-7.5	-2.4	0.211	3.0	0.0
06.01.1973	7712	-9.0	-4.2	0.185	2.8	0.2
07.01.1973	5578	-7.6	-4.2	0.169	2.5	0.2
08.01.1973	7737	-6.6	-2.5	0.195	3.2	1.4
09.01.1973	9558	-10.1	-4.4	0.191	2.6	0.0
10.01.1973	8228	-12.7	-5.3	0.128	2.8	0.0
11.01.1973	9096	-9.8	-5.1	0.173	3.4	0.1
12.01.1973	10627	-11.7	-1.6	0.151	2.1	0.0
13.01.1973	10496	-6.4	3.9	0.188	3.7	0.0
14.01.1973	7715	-2.8	4.8	0.351	4.0	0.3
15.01.1973	4851	-0.1	3.7	0.590	2.1	1.5
16.01.1973	10128	-0.3	9.2	0.593	3.3	0.1
17.01.1973	8211	3.3	13.6	0.729	4.7	0.0
18.01.1973	6020	5.8	14.4	0.904	4.9	0.9
19.01.1973	4011	1.1	12.1	0.824	4.2	3.9
20.01.1973	9956	-2.9	3.3	0.425	1.8	0.0
21.01.1973	3017	-3.2	4.4	0.399	4.4	5.4
22.01.1973	4264	3.1	8.1	0.835	4.9	9.8
23.01.1973	3750	-0.3	3.1	0.526	5.1	1.7
24.01.1973	11569	-3.9	5.3	0.304	2.6	0.1
25.01.1973	11558	-2.4	11.2	0.539	2.8	0.0
26.01.1973	4973	-0.9	9.3	0.667	1.1	0.7
27.01.1973	6497	2.4	9.6	0.807	0.4	2.1
28.01.1973	1956	-1.5	6.4	0.715	2.0	8.5
29.01.1973	10976	-6.2	-1.7	0.270	4.6	1.1
30.01.1973	12067	-7.7	2.1	0.265	2.7	0.0
31.01.1973	5963	-3.7	6.0	0.416	3.3	0.1
01.02.1973	2455	4.2	10.2	0.818	5.1	7.4
02.02.1973	3005	4.4	11.1	0.991	3.5	6.3
03.02.1973	10389	-0.5	5.4	0.554	4.2	1.3
04.02.1973	12433	-0.7	11.6	0.556	3.5	0.0
05.02.1973	10955	1.7	11.7	0.701	1.8	0.2
06.02.1973	7305	2.8	8.7	0.704	1.4	0.1
07.02.1973	5040	-0.6	5.1	0.585	1.1	1.2
08.02.1973	10769	-6.1	1.8	0.324	4.6	5.1
09.02.1973	14018	-10.6	-2.6	0.185	2.0	0.0
10.02.1973	12071	-9.7	-1.5	0.220	1.6	0.0
11.02.1973	14679	-9.7	0.7	0.219	2.5	0.0
12.02.1973	14876	-7.5	5.3	0.227	3.0	0.0
13.02.1973	5065	-3.4	4.1	0.366	3.1	2.6
14.02.1973	1819	0.9	4.0	0.688	1.9	6.9
15.02.1973	6037	-3.7	2.7	0.521	3.5	3.9
16.02.1973	12328	-11.1	-4.7	0.191	4.7	0.6
17.02.1973	16153	-13.9	-3.8	0.148	0.7	0.0
18.02.1973	12743	-8.6	2.2	0.202	2.2	0.0
19.02.1973	14076	-3.1	6.9	0.372	2.9	0.0
20.02.1973	9912	-0.9	4.5	0.493	3.0	1.6
21.02.1973	12705	-3.4	2.4	0.416	3.6	0.7
22.02.1973	12955	-7.0	4.6	0.273	2.8	0.1
23.02.1973	11561	-3.8	5.2	0.469	3.0	0.1
24.02.1973	15832	-4.7	8.1	0.439	0.9	0.0
25.02.1973	12919	-1.2	12.3	0.531	2.4	0.2
26.02.1973	6177	-0.3	7.7	0.602	2.3	1.3
27.02.1973	10813	-3.1	3.5	0.395	2.5	0.3
28.02.1973	16897	-4.3	8.8	0.480	1.1	0.0
01.03.1973	13862	0.8	13.6	0.654	3.4	0.0
02.03.1973	6802	5.5	12.7	0.889	2.9	3.7
03.03.1973	4921	8.2	13.9	1.143	1.6	4.4
04.03.1973	7298	7.4	15.1	1.133	1.6	1.0
05.03.1973	8069	8.6	16.0	1.165	2.0	13.5
06.03.1973	15508	6.4	21.3	1.133	2.6	0.0
07.03.1973	12663	13.1	18.2	1.303	3.8	11.3
08.03.1973	18428	4.4	16.9	0.816	0.9	0.0
09.03.1973	5764	5.8	13.3	0.824	3.2	6.8
10.03.1973	8266	9.7	20.5	1.311	2.7	4.6
11.03.1973	9772	14.8	20.1	1.464	6.3	21.8
12.03.1973	11831	7.8	15.3	0.778	5.0	0.1
13.03.1973	14331	3.6	17.1	0.834	1.8	0.0
14.03.1973	7578	13.3	20.3	1.411	4.8	8.0
15.03.1973	18587	14.4	19.6	1.278	5.7	0.3
16.03.1973	6762	7.1	15.2	0.972	1.8	5.7
17.03.1973	8690	-0.9	8.5	0.604	6.3	25.8
18.03.1973	20720	-3.9	3.0	0.388	5.5	0.1
19.03.1973	20200	-5.8	6.8	0.414	1.6	0.0
20.03.1973	10916	-1.4	5.6	0.538	3.5	5.4
21.03.1973	20235	-3.4	5.5	0.429	3.9	0.2
22.03.1973	21745	-4.7	8.3	0.470	1.6	0.0
23.03.1973	20404	-2.5	10.6	0.508	2.5	0.0
24.03.1973	19552	1.7	16.4	0.610	3.3	0.0
25.03.1973	5583	6.9	13.5	0.860	3.8	17.0
26.03.1973	12228	6.1	13.5	0.921	3.5	7.7
27.03.1973	22542	0.9	14.5	0.634	2.7	0.0
28.03.1973	10387	4.8	14.9	0.807	2.3	2.0
29.03.1973	8624	9.0	15.6	1.228	2.9	14.1
30.03.1973	12846	7.9	14.9	1.100	1.4	1.4
31.03.1973	6324	8.6	16.1	1.116	3.8	11.3
01.04.1973	14258	8.6	16.1	1.117	2.7	4.6
02.04.1973	7960	6.7	11.7	0.876	4.4	2.2
03.04.1973	8119	4.5	9.3	0.775	2.8	0.9
04.04.1973	9378	2.4	8.0	0.728	3.0	6.3
05.04.1973	12935	2.0	10.0	0.615	3.5	0.3
06.04.1973	24121	4.2	17.4	0.678	4.3	0.0
07.04.1973	10978	6.0	15.1	0.871	1.9	3.2
08.04.1973	18427	4.5	13.7	0.809	3.1	5.1
09.04.1973	9333	5.0	11.7	0.757	3.4	11.0
10.04.1973	15498	-1.0	5.7	0.440	4.3	3.3
11.04.1973	22337	-3.4	7.4	0.363	3.6	0.1
12.04.1973	17385	1.5	8.0	0.551	1.2	6.0
13.04.1973	25339	-2.8	8.2	0.447	2.3	0.1
14.04.1973	25992	-2.2	12.8	0.469	1.5	0.0
15.04.1973	21541	3.9	20.8	0.719	3.6	0.0
16.04.1973	6008	13.5	18.2	1.277	6.1	13.4
17.04.1973	12536	4.2	16.7	1.001	1.1	5.4
18.04.1973	9662	11.5	18.2	1.478	3.0	8.5
19.04.1973	10477	13.8	21.8	1.581	4.5	7.2
20.04.1973	13861	16.7	25.0	1.813	4.6	2.1
21.04.1973	11259	17.8	23.2	1.738	4.5	3.3
22.04.1973	7791	16.7	21.1	1.675	4.9	18.3
23.04.1973	14853	10.8	19.6	1.247	0.8	14.4
24.04.1973	23511	7.4	19.5	1.039	1.2	0.0
25.04.1973	18077	8.7	16.7	0.904	3.7	1.2
26.04.1973	20588	6.3	16.0	0.771	3.8	0.3
27.04.1973	15053	8.2	13.7	0.632	5.4	1.5
28.04.1973	26365	3.3	13.0	0.494	4.4	0.0
29.04.1973	23581	3.3	20.2	0.746	2.2	0.3
30.04.1973	13507	11.6	21.3	1.304	3.2	6.3
01.05.1973	12447	16.1	20.5	1.569	5.0	5.9
02.05.1973	14321	14.6	20.2	1.516	5.8	9.4
03.05.1973	16915	6.8	14.9	0.736	5.1	0.4
04.05.1973	27706	4.4	14.1	0.590	4.5	0.1
05.05.1973	27873	2.5	16.4	0.605	1.4	0.0
06.05.1973	12476	8.5	17.2	0.844	2.7	0.3
07.05.1973	7361	12.8	17.0	1.172	4.8	10.6
08.05.1973	15648	14.9	20.4	1.621	4.1	11.9
09.05.1973	24648	11.9	24.5	1.387	3.7	0.2
10.05.1973	20074	13.9	23.0	1.467	3.4	6.8
11.05.1973	24244	11.7	19.9	0.995	4.0	0.9
12.05.1973	23149	9.7	17.0	0.959	4.0	1.6
13.05.1973	15831	7.6	13.9	0.876	2.5	0.9
14.05.1973	22737	4.2	14.4	0.856	1.2	2.5
15.05.1973	23126	2.5	14.7	0.682	2.3	0.2
16.05.1973	21533	7.3	18.8	0.782	3.5	1.3
17.05.1973	23469	2.9	14.0	0.653	2.4	0.8
18.05.1973	20594	3.8	18.0	0.736	1.8	0.1
19.05.1973	17545	10.8	20.9	1.153	2.1	8.8
20.05.1973	22910	9.5	19.7	1.178	3.1	0.3
21.05.1973	24443	9.0	22.7	1.141	1.0	0.1
22.05.1973	16128	14.3	23.6	1.445	2.5	5.4
23.05.1973	15187	16.1	22.2	1.785	2.3	4.7
24.05.1973	19923	13.6	22.2	1.507	2.2	0.7
25.05.1973	21010	13.7	23.0	1.542	2.3	6.1
26.05.1973	25315	10.2	23.4	1.324	0.2	0.8
27.05.1973	9654	16.3	22.5	1.821	4.7	18.4
28.05.1973	15382	14.3	21.4	1.655	3.3	11.1
29.05.1973	14383	12.9	19.2	1.511	1.9	5.6
30.05.1973	14311	11.6	17.7	1.424	1.9	8.2
31.05.1973	24171	8.6	21.8	1.210	2.7	0.1
01.06.1973	26758	12.2	24.5	1.449	2.2	0.1
02.06.1973	26576	13.1	26.5	1.624	2.0	0.8
03.06.1973	23051	19.5	29.0	2.086	4.0	8.8
04.06.1973	18972	19.6	27.2	2.156	3.0	5.8
05.06.1973	14236	19.7	25.4	2.231	4.0	16.0
06.06.1973	18043	17.6	23.7	1.935	1.9	11.5
07.06.1973	27221	14.1	26.1	1.490	2.5	0.0
08.06.1973	28123	16.0	27.8	1.721	2.8	0.1
09.06.1973	28042	19.3	29.3	2.029	2.7	0.0
10.06.1973	28817	18.7	30.1	2.114	2.0	0.0
11.06.1973	25864	20.6	30.6	2.327	2.7	0.5
12.06.1973	24271	21.2	29.5	2.428	2.3	2.5
13.06.1973	25616	18.8	26.4	1.952	2.0	4.0
14.06.1973	27644	15.7	26.6	1.630	1.8	0.5
15.06.1973	17444	18.1	26.6	1.872	2.6	4.8
16.06.1973	20873	21.1	31.0	2.647	2.7	4.1
17.06.1973	16308	20.7	28.8	2.502	1.8	15.7
18.06.1973	27852	17.2	29.1	1.999	0.7	0.1
19.06.1973	22189	20.8	29.3	2.161	2.6	2.7
20.06.1973	22905	20.4	27.0	2.240	2.3	3.9
21.06.1973	26034	17.0	26.0	1.689	2.3	0.3
22.06.1973	24114	16.2	24.7	1.621	2.4	0.2
23.06.1973	27667	14.5	26.2	1.554	1.8	0.1
24.06.1973	25261	16.9	27.3	1.676	1.2	1.5
25.06.1973	26697	16.1	29.6	1.916	0.7	0.6
26.06.1973	18175	22.0	29.8	2.162	3.0	2.1
27.06.1973	14791	19.5	26.6	2.266	2.8	29.8
28.06.1973	19190	17.9	22.1	1.884	3.2	7.1
29.06.1973	23931	14.8	23.4	1.430	2.8	0.3
30.06.1973	23673	14.9	25.9	1.601	1.3	0.1
01.07.1973	24460	17.3	28.8	1.988	0.4	0.2
02.07.1973	24569	20.6	31.2	2.487	2.0	5.1
03.07.1973	22466	21.2	31.1	2.638	1.5	2.5
04.07.1973	15595	21.9	27.8	2.646	1.6	9.3
05.07.1973	25311	16.4	27.4	1.894	1.3	2.0
06.07.1973	27014	17.1	29.0	1.880	0.5	0.0
07.07.1973	28360	18.2	29.9	2.030	1.9	0.0
08.07.1973	26191	19.8	30.8	2.266	1.6	0.3
09.07.1973	23857	21.5	31.2	2.556	0.9	0.7
10.07.1973	22498	22.2	29.5	2.609	1.9	4.2
11.07.1973	29239	17.7	26.1	1.567	4.0	0.0
12.07.1973	28608	13.7	27.5	1.471	0.5	0.0
13.07.1973	28756	19.3	31.5	1.729	3.9	0.0
14.07.1973	23638	21.0	30.4	1.937	2.2	0.7
15.07.1973	22597	19.3	26.7	1.820	2.4	0.5
16.07.1973	22185	16.8	26.2	1.595	1.8	0.2
17.07.1973	26081	16.7	28.4	1.476	2.0	0.0
18.07.1973	22990	17.9	29.6	1.570	1.6	0.0
19.07.1973	20893	20.0	30.5	1.895	1.1	0.1
20.07.1973	13566	22.0	30.3	2.485	1.8	20.5
21.07.1973	11558	21.7	26.7	2.474	1.3	32.9
22.07.1973	14566	20.6	27.7	2.433	2.1	7.2
23.07.1973	19075	21.0	29.9	2.487	2.3	1.3
24.07.1973	18690	21.8	29.0	2.695	1.4	9.6
25.07.1973	19494	22.1	30.0	2.744	1.9	6.3
26.07.1973	17921	21.7	27.9	2.588	3.0	7.7
27.07.1973	24892	19.7	28.2	2.049	3.8	0.2
28.07.1973	23113	20.3	26.9	1.911	3.2	0.9
29.07.1973	25137	15.5	26.1	1.712	1.2	0.0
30.07.1973	21056	18.8	28.7	2.074	2.0	4.8
31.07.1973	16045	20.4	26.9	2.348	0.8	12.5
01.08.1973	18345	19.0	24.1	2.036	3.2	0.8
02.08.1973	17455	16.0	23.3	1.708	3.0	0.9
03.08.1973	21712	15.5	24.6	1.698	2.3	0.3
04.08.1973	25430	15.1	26.8	1.669	0.9	0.0
05.08.1973	22905	16.6	27.9	1.819	1.0	0.2
06.08.1973	21610	17.4	28.3	1.877	1.9	0.0
07.08.1973	21701	18.4	29.3	1.909	2.6	0.0
08.08.1973	22363	22.2	31.3	2.264	3.2	0.4
09.08.1973	19211	23.3	30.1	2.520	3.2	10.7
10.08.1973	20492	21.1	28.2	2.424	2.1	7.6
11.08.1973	20995	19.0	29.5	2.226	2.0	4.5
12.08.1973	20589	20.9	28.9	2.460	1.1	5.4
13.08.1973	20849	18.7	27.4	2.183	0.7	7.1
14.08.1973	11226	19.9	25.5	2.234	1.0	15.7
15.08.1973	22346	17.6	26.1	1.953	2.1	0.3
16.08.1973	20492	17.1	26.4	1.856	1.1	0.1
17.08.1973	22028	17.3	27.9	1.890	0.9	0.2
18.08.1973	21695	18.0	28.0	2.061	0.3	0.3
19.08.1973	18815	19.1	29.0	2.255	1.0	0.4
20.08.1973	22327	21.3	27.9	2.240	2.7	6.8
21.08.1973	24047	15.6	24.2	1.416	4.1	0.0
22.08.1973	24112	14.1	22.7	1.398	2.4	0.0
23.08.1973	20635	12.9	24.8	1.386	2.0	0.4
24.08.1973	12321	17.6	25.0	1.800	2.8	5.3
25.08.1973	18111	19.5	29.6	2.147	2.4	0.4
26.08.1973	21723	22.1	32.1	2.474	2.5	0.0
27.08.1973	20675	23.2	32.4	2.530	2.4	0.0
28.08.1973	21837	22.6	31.7	2.541	1.6	0.0
29.08.1973	20836	21.3	31.7	2.456	0.9	0.2
30.08.1973	17228	22.3	30.3	2.549	1.5	8.2
31.08.1973	20235	21.8	30.7	2.490	2.1	0.7
01.09.1973	20443	22.2	30.7	2.438	2.8	0.2
02.09.1973	20567	21.3	31.6	2.167	2.1	0.0
03.09.1973	20992	21.3	31.3	2.095	2.0	0.0
04.09.1973	19572	20.7	31.2	2.109	1.4	0.3
05.09.1973	16542	21.0	29.2	2.279	1.1	1.0
06.09.1973	17091	18.8	25.6	1.695	2.3	0.5
07.09.1973	21680	13.6	25.2	1.300	1.0	0.0
08.09.1973	10513	16.0	23.5	1.459	1.7	2.3
09.09.1973	8280	17.5	21.8	1.709	2.4	4.5
10.09.1973	19823	14.3	24.4	1.477	1.0	0.0
11.09.1973	17179	16.0	24.9	1.640	2.6	0.2
12.09.1973	20945	12.1	22.5	1.179	1.9	0.0
13.09.1973	18527	13.8	25.9	1.236	2.6	0.3
14.09.1973	15044	16.4	24.3	1.715	2.1	7.9
15.09.1973	20333	13.0	23.9	1.386	2.1	0.0
16.09.1973	13193	13.5	21.9	1.325	1.9	0.4
17.09.1973	12121	14.7	23.2	1.409	0.7	4.9
18.09.1973	15013	10.1	17.2	1.053	3.0	0.4
19.09.1973	16611	10.6	19.1	0.993	2.0	0.0
20.09.1973	12285	13.3	19.8	1.227	0.7	0.7
21.09.1973	13506	13.5	23.9	1.370	2.0	0.4
22.09.1973	11463	19.5	26.2	1.967	3.9	6.0
23.09.1973	15480	14.7	25.1	1.743	1.3	3.2
24.09.1973	16240	15.8	27.7	1.692	2.3	0.3
25.09.1973	13152	19.7	28.4	2.074	3.0	2.8
26.09.1973	17196	19.8	28.7	2.024	3.1	2.1
27.09.1973	11265	19.3	26.8	1.920	2.3	0.4
28.09.1973	11540	19.9	27.0	2.284	1.6	3.8
29.09.1973	4321	19.2	23.8	2.312	0.9	14.3
30.09.1973	12040	16.1	23.9	1.721	2.3	1.3
01.10.1973	8304	16.3	23.2	1.814	2.3	6.1
02.10.1973	12419	16.4	21.9	1.831	2.5	10.2
03.10.1973	12799	14.3	24.9	1.736	1.8	1.2
04.10.1973	7672	18.6	24.1	2.028	2.4	5.9
05.10.1973	17576	12.0	19.6	1.259	2.6	1.3
06.10.1973	14341	9.2	19.9	1.049	1.9	0.0
07.10.1973	9230	13.6	23.0	1.440	1.8	3.5
08.10.1973	9353	16.4	23.5	1.947	1.7	1.7
09.10.1973	13334	16.1	25.1	1.928	2.0	0.3
10.10.1973	14842	16.0	26.0	1.834	2.6	0.2
11.10.1973	15882	16.0	25.7	1.637	3.1	0.0
12.10.1973	9551	17.6	23.5	1.669	3.8	1.6
13.10.1973	2651	17.3	20.1	1.750	3.8	16.7
14.10.1973	16120	9.9	21.0	1.161	2.8	0.0
15.10.1973	15565	13.6	23.3	1.224	3.3	0.0
16.10.1973	16136	9.9	17.9	0.750	4.1	0.0
17.10.1973	15725	4.9	14.0	0.564	2.7	0.0
18.10.1973	13685	9.4	16.0	0.737	3.0	0.0
19.10.1973	15006	5.2	21.1	0.880	1.9	0.0
20.10.1973	12442	9.5	18.6	1.095	2.1	0.0
21.10.1973	15035	6.5	17.3	0.925	1.9	0.0
22.10.1973	14814	5.9	19.5	0.962	1.5	0.0
23.10.1973	14709	6.9	21.3	1.060	1.1	0.0
24.10.1973	14430	9.7	23.1	1.083	3.0	0.0
25.10.1973	12857	13.8	22.1	1.147	3.5	0.0
26.10.1973	13565	9.0	18.5	1.145	2.1	0.0
27.10.1973	5263	8.0	16.7	1.114	1.3	6.4
28.10.1973	10108	6.7	13.4	0.898	2.9	2.4
29.10.1973	3977	4.1	10.1	0.776	3.4	4.9
30.10.1973	3854	8.4	12.2	0.995	4.6	2.2
31.10.1973	2366	7.3	11.0	1.004	2.3	13.1
01.11.1973	11985	5.6	12.5	0.674	4.6	3.0
02.11.1973	7166	7.8	15.8	0.888	2.2	1.3
03.11.1973	11840	3.9	11.4	0.724	2.4	0.3
04.11.1973	9162	2.1	9.9	0.613	1.8	0.0
05.11.1973	10254	2.1	7.6	0.542	3.2	0.7
06.11.1973	11566	-2.9	4.5	0.321	2.8	0.0
07.11.1973	9474	-0.9	8.1	0.416	0.7	0.0
08.11.1973	6366	2.2	8.9	0.553	2.2	0.5
09.11.1973	10517	-2.1	4.2	0.353	4.1	0.5
10.11.1973	10564	-4.1	3.3	0.327	1.8	0.1
11.11.1973	10273	-2.4	7.6	0.412	2.3	0.0
12.11.1973	6343	3.1	12.8	0.583	3.5	0.0
13.11.1973	9821	7.9	17.5	0.878	4.8	0.0
14.11.1973	4732	12.2	18.7	1.433	3.4	0.7
15.11.1973	3412	12.4	18.3	1.614	4.8	11.9
16.11.1973	7905	3.4	10.7	0.540	5.1	0.6
17.11.1973	11018	-0.7	9.2	0.481	1.5	0.0
18.11.1973	3875	4.5	12.7	0.727	3.5	1.3
19.11.1973	6261	6.8	12.6	1.043	0.5	0.1
20.11.1973	8428	6.8	16.7	1.000	3.7	0.0
21.11.1973	4702	10.3	16.6	1.126	5.3	17.1
22.11.1973	9274	5.6	16.7	0.780	3.5	0.0
23.11.1973	6653	7.9	15.0	1.104	1.1	3.4
24.11.1973	1078	9.9	17.6	1.561	2.7	28.9
25.11.1973	4910	6.4	15.7	1.025	2.0	24.8
26.11.1973	2970	4.8	12.6	0.905	2.5	9.8
27.11.1973	5179	11.1	16.0	1.409	0.9	15.9
28.11.1973	3872	3.8	12.4	0.913	3.3	16.9
29.11.1973	9867	0.1	6.1	0.433	3.6	0.0
30.11.1973	9289	3.4	12.9	0.624	3.5	0.0
01.12.1973	9648	-0.1	8.2	0.546	2.4	0.0
02.12.1973	9500	2.1	15.1	0.702	3.3	0.0
03.12.1973	7420	8.7	15.7	1.006	4.6	0.0
04.12.1973	2618	10.6	15.3	1.262	4.0	19.4
05.12.1973	2732	2.3	13.7	0.623	5.8	1.1
06.12.1973	4169	-1.4	2.2	0.373	4.8	0.5
07.12.1973	4872	-2.3	2.0	0.418	1.2	0.2
08.12.1973	8401	-1.5	4.2	0.472	1.3	0.0
09.12.1973	6740	-3.7	4.1	0.490	1.2	0.1
10.12.1973	4403	-5.3	1.2	0.324	4.6	1.0
11.12.1973	6799	-9.2	-1.4	0.226	1.9	0.1
12.12.1973	8469	-3.8	6.8	0.382	2.5	0.0
13.12.1973	1939	0.8	8.4	0.799	1.2	12.7
14.12.1973	6545	-4.0	1.4	0.409	2.8	0.4
15.12.1973	4602	-3.2	-0.3	0.404	2.5	4.0
16.12.1973	6090	-6.4	-2.4	0.316	3.5	0.7
17.12.1973	8937	-11.4	-5.0	0.227	2.9	0.1
18.12.1973	3855	-9.9	-3.0	0.232	1.4	0.8
19.12.1973	2861	-4.3	0.3	0.396	3.1	14.6
20.12.1973	5846	-5.5	-0.5	0.443	4.0	20.7
21.12.1973	9011	-13.9	-5.8	0.231	3.5	0.2
22.12.1973	8077	-18.8	-2.2	0.187	3.6	0.0
23.12.1973	6713	-6.4	0.9	0.423	2.5	0.1
24.12.1973	3205	-1.2	4.5	0.606	4.8	2.7
25.12.1973	2126	4.0	9.8	0.894	5.2	17.1
26.12.1973	2232	-1.7	7.0	0.678	0.9	15.2
27.12.1973	3968	0.2	3.5	0.619	3.4	5.8
28.12.1973	4646	-3.1	4.1	0.473	3.5	0.6
29.12.1973	3623	-3.1	4.0	0.563	2.2	2.5
30.12.1973	5193	-9.3	-2.9	0.268	1.2	1.0
31.12.1973	7117	-7.9	-3.8	0.334	2.9	5.8
01.01.1974	9287	-15.7	-6.6	0.196	3.0	1.8
02.01.1974	8162	-19.1	-6.5	0.141	1.3	0.1
03.01.1974	4985	-11.2	-4.7	0.264	1.5	3.5
04.01.1974	10001	-15.2	-5.1	0.228	1.7	0.0
05.01.1974	7245	-16.5	-3.8	0.206	0.3	0.0
06.01.1974	6583	-12.4	-3.0	0.268	1.0	0.4
07.01.1974	7921	-10.5	-5.0	0.279	3.2	0.2
08.01.1974	5591	-18.2	-3.4	0.193	1.3	1.8
09.01.1974	7405	-6.3	0.6	0.430	1.1	6.6
10.01.1974	2673	-5.2	-1.2	0.428	2.7	10.2
11.01.1974	7623	-6.1	-1.6	0.426	2.4	2.3
12.01.1974	11071	-18.4	-6.5	0.173	3.7	0.2
13.01.1974	5999	-20.4	-3.4	0.158	1.7	0.5
14.01.1974	8315	-4.6	2.4	0.427	3.7	0.0
15.01.1974	8086	-0.8	4.9	0.623	4.7	0.1
16.01.1974	9657	-0.9	8.3	0.665	4.8	0.0
17.01.1974	7668	-1.0	6.9	0.706	0.8	0.0
18.01.1974	2338	3.6	10.3	0.954	2.2	3.8
19.01.1974	2739	4.6	9.8	0.961	0.7	6.7
20.01.1974	1624	6.0	13.4	1.227	3.7	18.6
21.01.1974	4727	3.1	12.6	0.866	3.9	5.3
22.01.1974	5565	2.0	12.5	0.795	1.2	3.9
23.01.1974	5702	0.9	11.4	0.700	3.3	4.7
24.01.1974	10144	-3.1	6.7	0.420	1.2	0.0
25.01.1974	11213	-2.3	8.7	0.438	2.0	0.0
26.01.1974	3316	-0.2	13.1	0.685	3.1	5.9
27.01.1974	7352	6.2	13.8	0.914	5.9	8.5
28.01.1974	2756	0.2	5.4	0.640	1.3	7.3
29.01.1974	7434	-0.4	5.7	0.572	1.6	0.1
30.01.1974	12348	0.3	11.6	0.643	3.9	0.0
31.01.1974	11786	2.3	9.6	0.592	3.9	0.0
01.02.1974	9534	-3.2	8.0	0.316	1.5	0.0
02.02.1974	8111	0.3	5.7	0.578	2.8	3.0
03.02.1974	7386	-2.0	2.9	0.418	1.7	0.1
04.02.1974	11662	-8.0	-0.3	0.227	3.7	0.2
05.02.1974	8709	-6.5	3.5	0.272	2.8	2.0
06.02.1974	3105	-1.4	4.5	0.538	2.2	10.5
07.02.1974	10880	-7.9	-0.2	0.313	3.4	1.9
08.02.1974	11625	-10.2	-3.4	0.229	2.4	0.5
09.02.1974	10472	-9.4	-3.1	0.230	2.2	0.1
10.02.1974	7344	-10.2	2.0	0.318	3.4	1.5
11.02.1974	13802	-9.6	1.4	0.277	3.2	0.3
12.02.1974	14584	-1.7	10.1	0.461	4.1	0.0
13.02.1974	13741	2.1	11.7	0.742	2.8	0.0
14.02.1974	11662	-2.8	5.7	0.505	2.8	0.0
15.02.1974	15145	-7.4	2.7	0.305	2.7	0.0
16.02.1974	14139	-4.4	6.8	0.433	1.0	0.0
17.02.1974	15171	-4.1	7.2	0.448	2.6	0.0
18.02.1974	9444	-1.3	11.5	0.543	3.2	0.6
19.02.1974	3892	2.2	8.6	0.718	0.4	15.8
20.02.1974	15247	-4.2	8.0	0.424	1.2	0.0
21.02.1974	9559	0.4	11.9	0.526	3.6	5.7
22.02.1974	4716	0.9	12.1	0.836	4.0	15.7
23.02.1974	15415	-5.6	2.3	0.300	3.3	0.1
24.02.1974	6075	-6.5	-0.4	0.292	3.9	7.8
25.02.1974	15231	-11.9	-3.6	0.213	3.9	0.4
26.02.1974	17361	-12.3	1.8	0.239	2.5	0.0
27.02.1974	16790	-2.7	9.6	0.421	4.9	0.0
28.02.1974	9279	5.8	14.3	0.718	5.2	1.9
01.03.1974	15676	-2.8	10.9	0.497	1.8	0.3
02.03.1974	8624	7.3	19.0	1.186	3.8	2.5
03.03.1974	13215	14.5	21.9	1.426	7.2	0.0
04.03.1974	7114	11.2	19.8	1.260	4.3	9.8
05.03.1974	15576	4.3	17.1	0.825	3.7	10.1
06.03.1974	10093	5.8	18.8	0.946	3.6	1.5
07.03.1974	13605	13.4	22.4	1.594	2.7	1.8
08.03.1974	10427	12.7	21.9	1.431	2.0	4.2
09.03.1974	7902	13.8	20.8	1.557	2.7	4.0
10.03.1974	12575	4.1	16.7	0.774	3.2	2.9
11.03.1974	3142	2.6	7.9	0.536	3.4	11.1
12.03.1974	9512	3.0	7.3	0.668	4.0	6.7
13.03.1974	20083	-3.8	4.5	0.274	3.6	0.0
14.03.1974	19426	-3.9	8.5	0.311	2.1	0.0
15.03.1974	5631	2.4	8.8	0.597	2.0	8.3
16.03.1974	11426	-0.3	8.1	0.610	4.2	3.2
17.03.1974	12689	-0.8	4.7	0.495	3.8	1.3
18.03.1974	14237	-1.1	11.3	0.479	2.0	0.2
19.03.1974	10471	3.4	10.2	0.723	2.1	3.5
20.03.1974	19850	-2.9	9.6	0.475	1.6	0.1
21.03.1974	16180	-0.7	7.5	0.461	3.8	7.7
22.03.1974	21988	-3.5	8.1	0.320	3.8	0.0
23.03.1974	10083	-3.0	6.1	0.415	1.9	3.1
24.03.1974	22956	-10.2	-3.6	0.201	3.7	2.8
25.03.1974	22552	-13.5	3.8	0.173	1.6	0.0
26.03.1974	20726	-2.8	11.1	0.432	2.5	0.0
27.03.1974	19044	-1.1	14.9	0.602	1.8	0.0
28.03.1974	8280	4.0	14.9	0.947	2.2	1.6
29.03.1974	15441	7.5	18.1	1.161	1.7	6.5
30.03.1974	5763	3.2	14.5	0.920	3.5	15.3
31.03.1974	19957	0.2	12.8	0.637	2.4	0.7
01.04.1974	17039	7.9	24.1	1.025	3.2	6.1
02.04.1974	22712	5.5	18.9	0.971	3.5	7.5
03.04.1974	10119	11.9	20.8	1.157	4.9	7.5
