CURRENTDAY	Irradiation	Tmin	Tmax	VapourPressure	WindSpeed	Precipitation
02.06.1988	28000	14.4	31.7	1.886	1.7	0
03.06.1988	28400	14.4	32.2	1.886	1.7	0
04.06.1988	28600	14.4	32.8	1.886	1.7	0
05.06.1988	11200	17.2	23.9	1.886	1.7	17.5
06.06.1988	11700	17.2	23.3	1.886	1.7	0
07.06.1988	27300	14.4	30	1.886	1.7	0
08.06.1988	29000	16.1	32.8	1.886	1.7	0
09.06.1988	27600	16.1	31.7	1.886	1.7	0
10.06.1988	29600	14.4	33.9	1.886	1.7	0
11.06.1988	29500	15.6	37.2	1.886	1.7	0
12.06.1988	30200	17.8	37.2	1.886	1.7	0
13.06.1988	29800	16.1	34.4	1.886	1.7	0
14.06.1988	28300	18.3	31.7	1.886	1.7	0
15.06.1988	30000	16.1	31.7	1.886	1.7	0
16.06.1988	23500	17.2	32.2	1.886	1.7	0
17.06.1988	26300	17.8	33.9	1.886	1.7	0
18.06.1988	28600	18.3	30	1.886	1.7	0
19.06.1988	19100	18.9	28.3	1.886	1.7	0
20.06.1988	29700	12.2	27.8	1.886	1.7	0
21.06.1988	29700	11.7	27.8	1.886	1.7	0
22.06.1988	26400	14.4	28.3	1.886	1.7	0
23.06.1988	28800	14.4	32.2	1.886	1.7	0
24.06.1988	28500	16.1	32.8	1.886	1.7	0
25.06.1988	28100	17.2	30.6	1.886	1.7	0
26.06.1988	26900	16.7	35	1.886	1.7	0
27.06.1988	29200	16.7	35	1.886	1.7	0
28.06.1988	30200	14.4	32.8	1.886	1.7	0
29.06.1988	29900	16.1	34.4	1.886	1.7	0
30.06.1988	26000	16.1	36.7	2.079	1.7	0
01.07.1988	28300	18.3	36.7	2.079	1.7	0
02.07.1988	27900	18.9	36.1	2.079	1.7	0
03.07.1988	27800	20	37.8	2.079	1.7	0
04.07.1988	27900	21.1	38.3	2.079	1.7	0
05.07.1988	28000	20	39.4	2.079	1.7	0
06.07.1988	28800	18.3	38.9	2.079	1.7	0
07.07.1988	28100	17.2	36.7	2.079	1.7	0
08.07.1988	29300	15.6	37.2	2.079	1.7	0
09.07.1988	25400	16.7	36.1	2.079	1.7	0
10.07.1988	28500	16.1	37.2	2.079	1.7	0
11.07.1988	17600	17.8	29.4	2.079	1.7	0
12.07.1988	24000	17.8	34.4	2.079	1.7	0
13.07.1988	28400	17.8	35.6	2.079	1.7	0
14.07.1988	28800	18.3	35	2.079	1.7	0
15.07.1988	28500	17.8	37.8	2.079	1.7	0
16.07.1988	28000	17.8	39.4	2.079	1.7	0
17.07.1988	27800	18.3	40.6	2.079	1.7	0
18.07.1988	27700	20	37.2	2.079	1.7	0
19.07.1988	28500	18.9	38.3	2.079	1.7	0
20.07.1988	27700	19.4	37.2	2.079	1.7	0
21.07.1988	18800	19.4	35	2.079	1.7	0
22.07.1988	23900	18.9	30.6	2.079	1.7	0
23.07.1988	26100	17.2	34.4	2.079	1.7	0
24.07.1988	20600	17.8	30	2.079	1.7	1
25.07.1988	24500	16.1	31.7	2.079	1.7	0
26.07.1988	27500	17.2	36.7	2.079	1.7	0
27.07.1988	26800	17.8	37.2	2.079	1.7	0
28.07.1988	20300	20	38.9	2.079	1.7	0
29.07.1988	21400	22.8	37.8	2.079	1.7	0
30.07.1988	25900	20.6	37.2	2.079	1.7	0
31.07.1988	27800	18.3	36.7	2.18	1.4	0
01.08.1988	27000	17.2	37.8	2.18	1.4	0
02.08.1988	24900	21.1	36.7	2.18	1.4	0
03.08.1988	28900	17.2	33.3	2.18	1.4	0
04.08.1988	27800	13.9	36.1	2.18	1.4	0
05.08.1988	28300	15	38.3	2.18	1.4	0
06.08.1988	24900	16.7	37.8	2.18	1.4	0
07.08.1988	28200	19.4	36.1	2.18	1.4	0
08.08.1988	27700	17.8	35	2.18	1.4	0
09.08.1988	28300	18.3	33.9	2.18	1.4	0
10.08.1988	27100	16.7	32.8	2.18	1.4	0
11.08.1988	26100	14.4	35.6	2.18	1.4	0
12.08.1988	27100	17.2	35.6	2.18	1.4	0
13.08.1988	26700	17.8	37.2	2.18	1.4	0
14.08.1988	26000	20	37.2	2.18	1.4	0
15.08.1988	23100	18.9	36.7	2.18	1.4	0
16.08.1988	25500	17.2	34.4	2.18	1.4	0
17.08.1988	24400	20	32.2	2.18	1.4	0
18.08.1988	26400	17.2	34.4	2.18	1.4	0
19.08.1988	24900	17.8	37.2	2.18	1.4	0
20.08.1988	23500	17.8	40.6	2.18	1.4	0
21.08.1988	21900	19.4	40.6	2.18	1.4	0
22.08.1988	26000	16.7	37.2	2.18	1.4	0
23.08.1988	25900	13.3	35.6	2.18	1.4	0
24.08.1988	23000	15.6	35	2.18	1.4	0
25.08.1988	25200	16.1	33.3	2.18	1.4	0
26.08.1988	25000	17.8	32.8	2.18	1.4	0
27.08.1988	25400	16.7	33.3	2.18	1.4	0
28.08.1988	24800	12.8	33.3	2.18	1.4	0
29.08.1988	18300	20	32.2	2.18	1.4	0
30.08.1988	19800	21.7	32.8	2.18	1.4	0
31.08.1988	19400	15	32	1.984	1.4	0
01.09.1988	19200	15	31	1.984	1.4	0
02.09.1988	19000	13	35	1.984	1.4	0
03.09.1988	18900	14	37	1.984	1.4	0
04.09.1988	18700	26	40	1.984	1.4	0
05.09.1988	18500	26	44	1.984	1.4	0
06.09.1988	18400	30	45	1.984	1.4	0
07.09.1988	18200	22	44	1.984	1.4	0
08.09.1988	18000	22	40	1.984	1.4	0
09.09.1988	17800	21	39	1.984	1.4	0
10.09.1988	17700	22	39	1.984	1.4	0
11.09.1988	17500	22	37	1.984	1.4	0
12.09.1988	17300	18	35	1.984	1.4	0
13.09.1988	17100	16	27	1.984	1.4	0
14.09.1988	17000	14	28	1.984	1.4	0
15.09.1988	16800	13	28	1.984	1.4	0
16.09.1988	16700	12	29	1.984	1.4	0
17.09.1988	16600	16	29	1.984	1.4	0
18.09.1988	16500	16	30	1.984	1.4	0
19.09.1988	16400	12	30	1.984	1.4	0
20.09.1988	16200	12	30	1.984	1.4	0
21.09.1988	16100	12	30	1.984	1.4	0
22.09.1988	16000	10	30	1.984	1.4	0
23.09.1988	15900	12	32	1.984	1.4	0
24.09.1988	15800	12	34	1.984	1.4	0
25.09.1988	15700	16	36	1.984	1.4	0
26.09.1988	15600	16	36	1.984	1.4	0
27.09.1988	15400	15	36	1.984	1.4	0
28.09.1988	15300	13	35	1.984	1.4	0
29.09.1988	15200	12	32	1.984	1.4	0
30.09.1988	15100	14	30	1.703	1.4	0
01.10.1988	15000	16	30	1.703	1.4	0
02.10.1988	14900	18	32	1.703	1.4	0
03.10.1988	14800	18	31	1.703	1.4	0
04.10.1988	14600	15	31	1.703	1.4	0
05.10.1988	14500	15	32	1.703	1.4	0
06.10.1988	14400	10	28	1.703	1.4	0
07.10.1988	14300	15	30	1.703	1.4	0
08.10.1988	14200	12	29	1.703	1.4	0
09.10.1988	14100	18	28	1.703	1.4	0
10.10.1988	14000	9	22	1.703	1.4	6
11.10.1988	13900	6	18	1.703	1.4	0
12.10.1988	13800	11	21	1.703	1.4	3
13.10.1988	13600	10	15	1.703	1.4	30
14.10.1988	13500	11	19	1.703	1.4	3
15.10.1988	13400	10	17	1.703	1.4	0
16.10.1988	13300	10	18	1.703	1.4	14
17.10.1988	13200	10	18	1.703	1.4	62
18.10.1988	13100	11	22	1.703	1.4	0
19.10.1988	13000	10	22	1.703	1.4	0
20.10.1988	12900	10	26	1.703	1.4	0
21.10.1988	12900	10	25	1.703	1.4	0
22.10.1988	12800	12	26	1.703	1.4	0
23.10.1988	12700	12	30	1.703	1.4	0
24.10.1988	12600	12	32	1.703	1.4	0
25.10.1988	12500	12	32	1.703	1.4	0
26.10.1988	12400	11	30	1.703	1.4	0
27.10.1988	12400	11	30	1.703	1.4	0
28.10.1988	12300	12	31	1.703	1.4	0
29.10.1988	12200	14	25	1.703	1.4	7
30.10.1988	12100	12	22	1.703	1.4	4
31.10.1988	12000	13	23	1.253	1.4	3
01.11.1988	11900	16	24	1.253	1.4	0
02.11.1988	11800	14	22	1.253	1.4	0
03.11.1988	11700	15	23	1.253	1.4	3
04.11.1988	11600	15	25	1.253	1.4	0
05.11.1988	11600	13	24	1.253	1.4	0
06.11.1988	11500	12	22	1.253	1.4	0
07.11.1988	11400	12	18	1.253	1.4	0
08.11.1988	11300	13	22	1.253	1.4	87
09.11.1988	11200	14	24	1.253	1.4	0
10.11.1988	11100	12	18	1.253	1.4	11
11.11.1988	11100	9	21	1.253	1.4	0
12.11.1988	11000	10	21	1.253	1.4	0
13.11.1988	10900	10	23	1.253	1.4	0
14.11.1988	10800	10	22	1.253	1.4	0
15.11.1988	10700	11	23	1.253	1.4	0
16.11.1988	10600	9	24	1.253	1.4	0
17.11.1988	10400	7	23	1.253	1.4	0
18.11.1988	10300	4	21	1.253	1.4	0
19.11.1988	10100	4	18	1.253	1.4	4
20.11.1988	10000	10	18	1.253	1.4	0
21.11.1988	9900	6	16	1.253	1.4	0
22.11.1988	9700	8	15	1.253	1.4	4
23.11.1988	9600	8	14	1.253	1.4	0
24.11.1988	9400	9	11	1.253	1.4	4
25.11.1988	9300	6	16	1.253	1.4	0
26.11.1988	9100	5	18	1.253	1.4	0
27.11.1988	9000	3	18	1.253	1.4	0
28.11.1988	8900	2	18	1.253	1.4	0
29.11.1988	8700	3	15	1.253	1.4	5
30.11.1988	8600	5	18	1.073	1.4	0
01.12.1988	8400	6	16	1.073	1.4	0
02.12.1988	8300	4	17	1.073	1.4	0
03.12.1988	8100	4	17	1.073	1.4	0
04.12.1988	8000	2	18	1.073	1.4	0
05.12.1988	7900	5	19	1.073	1.4	0
06.12.1988	7700	2	16	1.073	1.4	0
07.12.1988	7600	2	15	1.073	1.4	0
08.12.1988	7400	1	15	1.073	1.4	0
09.12.1988	7300	0	17	1.073	1.4	0
10.12.1988	7200	1	18	1.073	1.4	0
11.12.1988	7000	0	20	1.073	1.4	0
12.12.1988	6900	-2	16	1.073	1.4	0
13.12.1988	6700	-1	16	1.073	1.4	0
14.12.1988	6600	-3	15	1.073	1.4	0
15.12.1988	6400	-2	15	1.073	1.4	0
16.12.1988	6300	-3	17	1.073	1.4	0
17.12.1988	6300	-3	17	1.073	1.4	0
18.12.1988	6300	-3	16	1.073	1.4	0
19.12.1988	6300	-1	16	1.073	1.4	0
20.12.1988	6300	-1	17	1.073	1.4	0
21.12.1988	6300	0	18	1.073	1.4	0
22.12.1988	6300	2	16	1.073	1.4	0
23.12.1988	6300	3	18	1.073	1.4	0
24.12.1988	6300	4	18	1.073	1.4	0
25.12.1988	6300	5	20	1.073	1.4	0
26.12.1988	6300	5	20	1.073	1.4	0
27.12.1988	6300	5	19	1.073	1.4	0
28.12.1988	6300	5	19	1.073	1.4	0
29.12.1988	6300	6	19	1.073	1.4	0
30.12.1988	6300	-1	19	1.073	1.4	0
31.12.1988	6300	-2	20	1.073	1.4	0
